,frequentation,sur_place,livraison,semaine,jour,year,month,date,date_meteo,time,to_char,summary,icon,precipintensity,precipprobability,temperature,apparenttemperature,dewpoint,humidity,pressure,windspeed,windgust,windbearing,cloudcover,uvindex,visibility,ozone,heure
6359,0.0,Livraison,KM,7,4,2018,4,8,2018-04-08 00:00:00,1523210400,2018-08-04 20:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,16.59,16.59,7.81,0.56,1005.04,1.67,1.67,336.0,0.63,0.0,10.003,,20
6360,0.0,Livraison,UberEats,7,4,2018,4,8,2018-04-08 00:00:00,1523210400,2018-08-04 20:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,16.59,16.59,7.81,0.56,1005.04,1.67,1.67,336.0,0.63,0.0,10.003,,20
6361,0.0,Sur place,,7,4,2018,4,8,2018-04-08 00:00:00,1523210400,2018-08-04 20:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,16.59,16.59,7.81,0.56,1005.04,1.67,1.67,336.0,0.63,0.0,10.003,,20
6362,0.0,À emporter,KM,1,2,2018,4,9,2018-04-09 00:00:00,1523268000,2018-09-04 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,16.67,16.67,9.28,0.62,1006.7,2.2,3.1,208.0,0.75,4.0,10.003,,12
6363,0.0,À emporter,,1,2,2018,4,9,2018-04-09 00:00:00,1523268000,2018-09-04 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,16.67,16.67,9.28,0.62,1006.7,2.2,3.1,208.0,0.75,4.0,10.003,,12
6364,0.0,À emporter,,1,2,2018,4,9,2018-04-09 00:00:00,1523268000,2018-09-04 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,16.67,16.67,9.28,0.62,1006.7,2.2,3.1,208.0,0.75,4.0,10.003,,12
6365,0.0,Limonade,,1,2,2018,4,9,2018-04-09 00:00:00,1523268000,2018-09-04 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,16.67,16.67,9.28,0.62,1006.7,2.2,3.1,208.0,0.75,4.0,10.003,,12
6366,0.0,Limonade,,1,2,2018,4,9,2018-04-09 00:00:00,1523268000,2018-09-04 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,16.67,16.67,9.28,0.62,1006.7,2.2,3.1,208.0,0.75,4.0,10.003,,12
6367,0.0,Livraison,Deliveroo,1,2,2018,4,9,2018-04-09 00:00:00,1523268000,2018-09-04 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,16.67,16.67,9.28,0.62,1006.7,2.2,3.1,208.0,0.75,4.0,10.003,,12
6368,0.0,Livraison,Foodora,1,2,2018,4,9,2018-04-09 00:00:00,1523268000,2018-09-04 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,16.67,16.67,9.28,0.62,1006.7,2.2,3.1,208.0,0.75,4.0,10.003,,12
6369,0.0,Livraison,UberEats,1,2,2018,4,9,2018-04-09 00:00:00,1523268000,2018-09-04 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,16.67,16.67,9.28,0.62,1006.7,2.2,3.1,208.0,0.75,4.0,10.003,,12
6370,0.0,Sur place,,1,2,2018,4,9,2018-04-09 00:00:00,1523268000,2018-09-04 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,16.67,16.67,9.28,0.62,1006.7,2.2,3.1,208.0,0.75,4.0,10.003,,12
6371,0.0,Sur place,,1,3,2018,4,9,2018-04-09 00:00:00,1523282400,2018-09-04 16:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,17.55,17.55,8.67,0.56,1005.28,3.56,3.56,192.0,0.75,3.0,10.003,,16
6372,0.0,À emporter,,1,4,2018,4,9,2018-04-09 00:00:00,1523296800,2018-09-04 20:00:00,Ciel Couvert,cloudy,0.0,0.0,14.35,14.35,8.26,0.67,1005.25,3.21,6.0,160.0,0.89,0.0,10.003,,20
6373,0.0,Limonade,,1,4,2018,4,9,2018-04-09 00:00:00,1523296800,2018-09-04 20:00:00,Ciel Couvert,cloudy,0.0,0.0,14.35,14.35,8.26,0.67,1005.25,3.21,6.0,160.0,0.89,0.0,10.003,,20
6374,0.0,Livraison,AlloResto,1,4,2018,4,9,2018-04-09 00:00:00,1523296800,2018-09-04 20:00:00,Ciel Couvert,cloudy,0.0,0.0,14.35,14.35,8.26,0.67,1005.25,3.21,6.0,160.0,0.89,0.0,10.003,,20
6375,0.0,Livraison,Foodora,1,4,2018,4,9,2018-04-09 00:00:00,1523296800,2018-09-04 20:00:00,Ciel Couvert,cloudy,0.0,0.0,14.35,14.35,8.26,0.67,1005.25,3.21,6.0,160.0,0.89,0.0,10.003,,20
6376,0.0,Livraison,KM,1,4,2018,4,9,2018-04-09 00:00:00,1523296800,2018-09-04 20:00:00,Ciel Couvert,cloudy,0.0,0.0,14.35,14.35,8.26,0.67,1005.25,3.21,6.0,160.0,0.89,0.0,10.003,,20
6377,0.0,Livraison,UberEats,1,4,2018,4,9,2018-04-09 00:00:00,1523296800,2018-09-04 20:00:00,Ciel Couvert,cloudy,0.0,0.0,14.35,14.35,8.26,0.67,1005.25,3.21,6.0,160.0,0.89,0.0,10.003,,20
6378,0.0,Sur place,,1,4,2018,4,9,2018-04-09 00:00:00,1523296800,2018-09-04 20:00:00,Ciel Couvert,cloudy,0.0,0.0,14.35,14.35,8.26,0.67,1005.25,3.21,6.0,160.0,0.89,0.0,10.003,,20
6379,0.0,À emporter,KM,2,2,2018,4,10,2018-04-10 00:00:00,1523354400,2018-10-04 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,12.87,12.87,5.5,0.61,1003.62,4.1,8.7,157.0,0.75,4.0,10.003,,12
6380,0.0,À emporter,,2,2,2018,4,10,2018-04-10 00:00:00,1523354400,2018-10-04 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,12.87,12.87,5.5,0.61,1003.62,4.1,8.7,157.0,0.75,4.0,10.003,,12
6381,0.0,Limonade,,2,2,2018,4,10,2018-04-10 00:00:00,1523354400,2018-10-04 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,12.87,12.87,5.5,0.61,1003.62,4.1,8.7,157.0,0.75,4.0,10.003,,12
6382,0.0,Livraison,Deliveroo,2,2,2018,4,10,2018-04-10 00:00:00,1523354400,2018-10-04 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,12.87,12.87,5.5,0.61,1003.62,4.1,8.7,157.0,0.75,4.0,10.003,,12
6383,0.0,Livraison,Foodora,2,2,2018,4,10,2018-04-10 00:00:00,1523354400,2018-10-04 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,12.87,12.87,5.5,0.61,1003.62,4.1,8.7,157.0,0.75,4.0,10.003,,12
6384,0.0,Livraison,KM,2,2,2018,4,10,2018-04-10 00:00:00,1523354400,2018-10-04 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,12.87,12.87,5.5,0.61,1003.62,4.1,8.7,157.0,0.75,4.0,10.003,,12
6385,0.0,Livraison,UberEats,2,2,2018,4,10,2018-04-10 00:00:00,1523354400,2018-10-04 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,12.87,12.87,5.5,0.61,1003.62,4.1,8.7,157.0,0.75,4.0,10.003,,12
6386,0.0,Sur place,,2,2,2018,4,10,2018-04-10 00:00:00,1523354400,2018-10-04 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,12.87,12.87,5.5,0.61,1003.62,4.1,8.7,157.0,0.75,4.0,10.003,,12
6387,0.0,Sur place,,2,3,2018,4,10,2018-04-10 00:00:00,1523368800,2018-10-04 16:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,15.74,15.74,4.66,0.48,1002.9,8.45,14.66,178.0,0.64,4.0,10.003,,16
6388,-17.0,,,2,4,2018,4,10,2018-04-10 00:00:00,1523383200,2018-10-04 20:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,13.38,13.38,4.96,0.57,1003.51,3.61,6.0,175.0,0.66,0.0,10.003,,20
6389,0.0,À emporter,KM,2,4,2018,4,10,2018-04-10 00:00:00,1523383200,2018-10-04 20:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,13.38,13.38,4.96,0.57,1003.51,3.61,6.0,175.0,0.66,0.0,10.003,,20
6390,0.0,À emporter,,2,4,2018,4,10,2018-04-10 00:00:00,1523383200,2018-10-04 20:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,13.38,13.38,4.96,0.57,1003.51,3.61,6.0,175.0,0.66,0.0,10.003,,20
6391,0.0,Limonade,,2,4,2018,4,10,2018-04-10 00:00:00,1523383200,2018-10-04 20:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,13.38,13.38,4.96,0.57,1003.51,3.61,6.0,175.0,0.66,0.0,10.003,,20
6392,0.0,Livraison,AlloResto,2,4,2018,4,10,2018-04-10 00:00:00,1523383200,2018-10-04 20:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,13.38,13.38,4.96,0.57,1003.51,3.61,6.0,175.0,0.66,0.0,10.003,,20
6393,0.0,Livraison,Deliveroo,2,4,2018,4,10,2018-04-10 00:00:00,1523383200,2018-10-04 20:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,13.38,13.38,4.96,0.57,1003.51,3.61,6.0,175.0,0.66,0.0,10.003,,20
6394,0.0,Livraison,Foodora,2,4,2018,4,10,2018-04-10 00:00:00,1523383200,2018-10-04 20:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,13.38,13.38,4.96,0.57,1003.51,3.61,6.0,175.0,0.66,0.0,10.003,,20
6395,0.0,Livraison,KM,2,4,2018,4,10,2018-04-10 00:00:00,1523383200,2018-10-04 20:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,13.38,13.38,4.96,0.57,1003.51,3.61,6.0,175.0,0.66,0.0,10.003,,20
6396,0.0,Livraison,UberEats,2,4,2018,4,10,2018-04-10 00:00:00,1523383200,2018-10-04 20:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,13.38,13.38,4.96,0.57,1003.51,3.61,6.0,175.0,0.66,0.0,10.003,,20
6397,0.0,Sur place,,2,4,2018,4,10,2018-04-10 00:00:00,1523383200,2018-10-04 20:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,13.38,13.38,4.96,0.57,1003.51,3.61,6.0,175.0,0.66,0.0,10.003,,20
6398,0.0,Limonade,,3,1,2018,4,11,2018-04-11 00:00:00,1523433600,2018-11-04 10:00:00,Ciel Couvert,cloudy,0.0,0.0,10.01,10.01,4.63,0.69,1003.34,1.75,1.75,345.0,0.88,2.0,10.003,,10
6399,0.0,À emporter,,3,2,2018,4,11,2018-04-11 00:00:00,1523440800,2018-11-04 12:00:00,Ciel Couvert,cloudy,0.0,0.0,12.75,12.75,5.63,0.62,1002.35,1.71,2.85,286.0,0.88,4.0,10.003,,12
6400,0.0,Limonade,Deliveroo,3,2,2018,4,11,2018-04-11 00:00:00,1523440800,2018-11-04 12:00:00,Ciel Couvert,cloudy,0.0,0.0,12.75,12.75,5.63,0.62,1002.35,1.71,2.85,286.0,0.88,4.0,10.003,,12
6401,0.0,Limonade,Foodora,3,2,2018,4,11,2018-04-11 00:00:00,1523440800,2018-11-04 12:00:00,Ciel Couvert,cloudy,0.0,0.0,12.75,12.75,5.63,0.62,1002.35,1.71,2.85,286.0,0.88,4.0,10.003,,12
6402,0.0,Livraison,AlloResto,3,2,2018,4,11,2018-04-11 00:00:00,1523440800,2018-11-04 12:00:00,Ciel Couvert,cloudy,0.0,0.0,12.75,12.75,5.63,0.62,1002.35,1.71,2.85,286.0,0.88,4.0,10.003,,12
6403,0.0,Livraison,UberEats,3,2,2018,4,11,2018-04-11 00:00:00,1523440800,2018-11-04 12:00:00,Ciel Couvert,cloudy,0.0,0.0,12.75,12.75,5.63,0.62,1002.35,1.71,2.85,286.0,0.88,4.0,10.003,,12
6404,0.0,Sur place,,3,2,2018,4,11,2018-04-11 00:00:00,1523440800,2018-11-04 12:00:00,Ciel Couvert,cloudy,0.0,0.0,12.75,12.75,5.63,0.62,1002.35,1.71,2.85,286.0,0.88,4.0,10.003,,12
6405,0.0,Livraison,KM,3,3,2018,4,11,2018-04-11 00:00:00,1523455200,2018-11-04 16:00:00,Ciel Dégagé,clear-day,0.0,0.0,14.7,14.7,6.39,0.57,,1.95,3.1,8.0,,,10.003,,16
6406,-10.0,,,3,4,2018,4,11,2018-04-11 00:00:00,1523469600,2018-11-04 20:00:00,Ciel Couvert,cloudy,0.0,0.0,14.11,14.11,7.05,0.62,998.93,2.08,3.33,205.0,1.0,0.0,10.003,,20
6407,0.0,À emporter,KM,3,4,2018,4,11,2018-04-11 00:00:00,1523469600,2018-11-04 20:00:00,Ciel Couvert,cloudy,0.0,0.0,14.11,14.11,7.05,0.62,998.93,2.08,3.33,205.0,1.0,0.0,10.003,,20
6408,0.0,À emporter,,3,4,2018,4,11,2018-04-11 00:00:00,1523469600,2018-11-04 20:00:00,Ciel Couvert,cloudy,0.0,0.0,14.11,14.11,7.05,0.62,998.93,2.08,3.33,205.0,1.0,0.0,10.003,,20
6409,0.0,Livraison,AlloResto,3,4,2018,4,11,2018-04-11 00:00:00,1523469600,2018-11-04 20:00:00,Ciel Couvert,cloudy,0.0,0.0,14.11,14.11,7.05,0.62,998.93,2.08,3.33,205.0,1.0,0.0,10.003,,20
6410,0.0,Livraison,Deliveroo,3,4,2018,4,11,2018-04-11 00:00:00,1523469600,2018-11-04 20:00:00,Ciel Couvert,cloudy,0.0,0.0,14.11,14.11,7.05,0.62,998.93,2.08,3.33,205.0,1.0,0.0,10.003,,20
6411,0.0,Livraison,Foodora,3,4,2018,4,11,2018-04-11 00:00:00,1523469600,2018-11-04 20:00:00,Ciel Couvert,cloudy,0.0,0.0,14.11,14.11,7.05,0.62,998.93,2.08,3.33,205.0,1.0,0.0,10.003,,20
6412,0.0,Livraison,KM,3,4,2018,4,11,2018-04-11 00:00:00,1523469600,2018-11-04 20:00:00,Ciel Couvert,cloudy,0.0,0.0,14.11,14.11,7.05,0.62,998.93,2.08,3.33,205.0,1.0,0.0,10.003,,20
6413,0.0,Livraison,UberEats,3,4,2018,4,11,2018-04-11 00:00:00,1523469600,2018-11-04 20:00:00,Ciel Couvert,cloudy,0.0,0.0,14.11,14.11,7.05,0.62,998.93,2.08,3.33,205.0,1.0,0.0,10.003,,20
6414,0.0,Sur place,,3,4,2018,4,11,2018-04-11 00:00:00,1523469600,2018-11-04 20:00:00,Ciel Couvert,cloudy,0.0,0.0,14.11,14.11,7.05,0.62,998.93,2.08,3.33,205.0,1.0,0.0,10.003,,20
6415,0.0,Sur place,,3,4,2018,4,11,2018-04-11 00:00:00,1523469600,2018-11-04 20:00:00,Ciel Couvert,cloudy,0.0,0.0,14.11,14.11,7.05,0.62,998.93,2.08,3.33,205.0,1.0,0.0,10.003,,20
6416,0.0,À emporter,,4,2,2018,4,12,2018-04-12 00:00:00,1523527200,2018-12-04 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,15.33,15.33,5.96,0.54,1001.3,2.41,4.24,127.0,0.75,4.0,10.003,,12
6417,0.0,À emporter,,4,2,2018,4,12,2018-04-12 00:00:00,1523527200,2018-12-04 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,15.33,15.33,5.96,0.54,1001.3,2.41,4.24,127.0,0.75,4.0,10.003,,12
6418,0.0,Livraison,Deliveroo,4,2,2018,4,12,2018-04-12 00:00:00,1523527200,2018-12-04 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,15.33,15.33,5.96,0.54,1001.3,2.41,4.24,127.0,0.75,4.0,10.003,,12
6419,0.0,Livraison,Foodora,4,2,2018,4,12,2018-04-12 00:00:00,1523527200,2018-12-04 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,15.33,15.33,5.96,0.54,1001.3,2.41,4.24,127.0,0.75,4.0,10.003,,12
6420,0.0,Livraison,KM,4,2,2018,4,12,2018-04-12 00:00:00,1523527200,2018-12-04 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,15.33,15.33,5.96,0.54,1001.3,2.41,4.24,127.0,0.75,4.0,10.003,,12
6421,0.0,Livraison,UberEats,4,2,2018,4,12,2018-04-12 00:00:00,1523527200,2018-12-04 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,15.33,15.33,5.96,0.54,1001.3,2.41,4.24,127.0,0.75,4.0,10.003,,12
6422,0.0,Sur place,AlloResto,4,2,2018,4,12,2018-04-12 00:00:00,1523527200,2018-12-04 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,15.33,15.33,5.96,0.54,1001.3,2.41,4.24,127.0,0.75,4.0,10.003,,12
6423,0.0,Sur place,,4,2,2018,4,12,2018-04-12 00:00:00,1523527200,2018-12-04 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,15.33,15.33,5.96,0.54,1001.3,2.41,4.24,127.0,0.75,4.0,10.003,,12
6424,0.0,Sur place,,4,2,2018,4,12,2018-04-12 00:00:00,1523527200,2018-12-04 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,15.33,15.33,5.96,0.54,1001.3,2.41,4.24,127.0,0.75,4.0,10.003,,12
6425,0.0,Sur place,,4,2,2018,4,12,2018-04-12 00:00:00,1523527200,2018-12-04 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,15.33,15.33,5.96,0.54,1001.3,2.41,4.24,127.0,0.75,4.0,10.003,,12
6426,0.0,Sur place,,4,2,2018,4,12,2018-04-12 00:00:00,1523527200,2018-12-04 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,15.33,15.33,5.96,0.54,1001.3,2.41,4.24,127.0,0.75,4.0,10.003,,12
6427,0.0,À emporter,KM,4,3,2018,4,12,2018-04-12 00:00:00,1523541600,2018-12-04 16:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,16.76,16.76,4.44,0.44,999.9,2.04,3.35,238.0,0.75,4.0,10.003,,16
6428,0.0,Livraison,KM,4,3,2018,4,12,2018-04-12 00:00:00,1523541600,2018-12-04 16:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,16.76,16.76,4.44,0.44,999.9,2.04,3.35,238.0,0.75,4.0,10.003,,16
6429,-10.0,,,4,4,2018,4,12,2018-04-12 00:00:00,1523556000,2018-12-04 20:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,13.43,13.43,4.36,0.54,1001.16,3.05,3.05,192.0,0.75,0.0,10.003,,20
6430,0.0,À emporter,,4,4,2018,4,12,2018-04-12 00:00:00,1523556000,2018-12-04 20:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,13.43,13.43,4.36,0.54,1001.16,3.05,3.05,192.0,0.75,0.0,10.003,,20
6431,0.0,Limonade,,4,4,2018,4,12,2018-04-12 00:00:00,1523556000,2018-12-04 20:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,13.43,13.43,4.36,0.54,1001.16,3.05,3.05,192.0,0.75,0.0,10.003,,20
6432,0.0,Livraison,AlloResto,4,4,2018,4,12,2018-04-12 00:00:00,1523556000,2018-12-04 20:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,13.43,13.43,4.36,0.54,1001.16,3.05,3.05,192.0,0.75,0.0,10.003,,20
6433,0.0,Livraison,Deliveroo,4,4,2018,4,12,2018-04-12 00:00:00,1523556000,2018-12-04 20:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,13.43,13.43,4.36,0.54,1001.16,3.05,3.05,192.0,0.75,0.0,10.003,,20
6434,0.0,Livraison,Foodora,4,4,2018,4,12,2018-04-12 00:00:00,1523556000,2018-12-04 20:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,13.43,13.43,4.36,0.54,1001.16,3.05,3.05,192.0,0.75,0.0,10.003,,20
6435,0.0,Livraison,KM,4,4,2018,4,12,2018-04-12 00:00:00,1523556000,2018-12-04 20:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,13.43,13.43,4.36,0.54,1001.16,3.05,3.05,192.0,0.75,0.0,10.003,,20
6436,0.0,Livraison,UberEats,4,4,2018,4,12,2018-04-12 00:00:00,1523556000,2018-12-04 20:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,13.43,13.43,4.36,0.54,1001.16,3.05,3.05,192.0,0.75,0.0,10.003,,20
6437,0.0,Livraison,,4,4,2018,4,12,2018-04-12 00:00:00,1523556000,2018-12-04 20:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,13.43,13.43,4.36,0.54,1001.16,3.05,3.05,192.0,0.75,0.0,10.003,,20
6438,0.0,Sur place,,4,4,2018,4,12,2018-04-12 00:00:00,1523556000,2018-12-04 20:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,13.43,13.43,4.36,0.54,1001.16,3.05,3.05,192.0,0.75,0.0,10.003,,20
6439,0.0,À emporter,,5,2,2018,4,13,2018-04-13 00:00:00,1523613600,2018-04-13 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,15.38,15.38,7.01,0.57,1010.74,5.71,6.87,178.0,0.76,4.0,10.003,,12
6440,0.0,Limonade,,5,2,2018,4,13,2018-04-13 00:00:00,1523613600,2018-04-13 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,15.38,15.38,7.01,0.57,1010.74,5.71,6.87,178.0,0.76,4.0,10.003,,12
6441,0.0,Livraison,AlloResto,5,2,2018,4,13,2018-04-13 00:00:00,1523613600,2018-04-13 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,15.38,15.38,7.01,0.57,1010.74,5.71,6.87,178.0,0.76,4.0,10.003,,12
6442,0.0,Livraison,Deliveroo,5,2,2018,4,13,2018-04-13 00:00:00,1523613600,2018-04-13 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,15.38,15.38,7.01,0.57,1010.74,5.71,6.87,178.0,0.76,4.0,10.003,,12
6443,0.0,Livraison,Foodora,5,2,2018,4,13,2018-04-13 00:00:00,1523613600,2018-04-13 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,15.38,15.38,7.01,0.57,1010.74,5.71,6.87,178.0,0.76,4.0,10.003,,12
6444,0.0,Livraison,KM,5,2,2018,4,13,2018-04-13 00:00:00,1523613600,2018-04-13 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,15.38,15.38,7.01,0.57,1010.74,5.71,6.87,178.0,0.76,4.0,10.003,,12
6445,0.0,Livraison,UberEats,5,2,2018,4,13,2018-04-13 00:00:00,1523613600,2018-04-13 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,15.38,15.38,7.01,0.57,1010.74,5.71,6.87,178.0,0.76,4.0,10.003,,12
6446,0.0,Sur place,,5,2,2018,4,13,2018-04-13 00:00:00,1523613600,2018-04-13 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,15.38,15.38,7.01,0.57,1010.74,5.71,6.87,178.0,0.76,4.0,10.003,,12
6447,0.0,Livraison,KM,5,3,2018,4,13,2018-04-13 00:00:00,1523628000,2018-04-13 16:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,16.91,16.91,6.42,0.5,1011.84,4.66,6.91,182.0,0.62,4.0,10.003,,16
6448,0.0,À emporter,,5,4,2018,4,13,2018-04-13 00:00:00,1523642400,2018-04-13 20:00:00,Ciel Couvert,cloudy,0.0,0.0,15.04,15.04,6.17,0.55,1013.51,3.32,4.23,194.0,0.88,0.0,10.003,,20
6449,0.0,Limonade,,5,4,2018,4,13,2018-04-13 00:00:00,1523642400,2018-04-13 20:00:00,Ciel Couvert,cloudy,0.0,0.0,15.04,15.04,6.17,0.55,1013.51,3.32,4.23,194.0,0.88,0.0,10.003,,20
6450,0.0,Livraison,AlloResto,5,4,2018,4,13,2018-04-13 00:00:00,1523642400,2018-04-13 20:00:00,Ciel Couvert,cloudy,0.0,0.0,15.04,15.04,6.17,0.55,1013.51,3.32,4.23,194.0,0.88,0.0,10.003,,20
6451,0.0,Livraison,Deliveroo,5,4,2018,4,13,2018-04-13 00:00:00,1523642400,2018-04-13 20:00:00,Ciel Couvert,cloudy,0.0,0.0,15.04,15.04,6.17,0.55,1013.51,3.32,4.23,194.0,0.88,0.0,10.003,,20
6452,0.0,Livraison,Foodora,5,4,2018,4,13,2018-04-13 00:00:00,1523642400,2018-04-13 20:00:00,Ciel Couvert,cloudy,0.0,0.0,15.04,15.04,6.17,0.55,1013.51,3.32,4.23,194.0,0.88,0.0,10.003,,20
6453,0.0,Livraison,KM,5,4,2018,4,13,2018-04-13 00:00:00,1523642400,2018-04-13 20:00:00,Ciel Couvert,cloudy,0.0,0.0,15.04,15.04,6.17,0.55,1013.51,3.32,4.23,194.0,0.88,0.0,10.003,,20
6454,0.0,Livraison,UberEats,5,4,2018,4,13,2018-04-13 00:00:00,1523642400,2018-04-13 20:00:00,Ciel Couvert,cloudy,0.0,0.0,15.04,15.04,6.17,0.55,1013.51,3.32,4.23,194.0,0.88,0.0,10.003,,20
6455,0.0,Sur place,KM,5,4,2018,4,13,2018-04-13 00:00:00,1523642400,2018-04-13 20:00:00,Ciel Couvert,cloudy,0.0,0.0,15.04,15.04,6.17,0.55,1013.51,3.32,4.23,194.0,0.88,0.0,10.003,,20
6456,0.0,Sur place,,5,4,2018,4,13,2018-04-13 00:00:00,1523642400,2018-04-13 20:00:00,Ciel Couvert,cloudy,0.0,0.0,15.04,15.04,6.17,0.55,1013.51,3.32,4.23,194.0,0.88,0.0,10.003,,20
6457,-2.0,,,6,2,2018,4,14,2018-04-14 00:00:00,1523700000,2018-04-14 12:00:00,Bruine Possible,rain,0.18,0.43,13.91,13.91,8.74,0.71,1019.61,2.0,2.0,190.0,0.75,4.0,10.003,,12
6458,0.0,À emporter,,6,2,2018,4,14,2018-04-14 00:00:00,1523700000,2018-04-14 12:00:00,Bruine Possible,rain,0.18,0.43,13.91,13.91,8.74,0.71,1019.61,2.0,2.0,190.0,0.75,4.0,10.003,,12
6459,0.0,Limonade,,6,2,2018,4,14,2018-04-14 00:00:00,1523700000,2018-04-14 12:00:00,Bruine Possible,rain,0.18,0.43,13.91,13.91,8.74,0.71,1019.61,2.0,2.0,190.0,0.75,4.0,10.003,,12
6460,0.0,Livraison,AlloResto,6,2,2018,4,14,2018-04-14 00:00:00,1523700000,2018-04-14 12:00:00,Bruine Possible,rain,0.18,0.43,13.91,13.91,8.74,0.71,1019.61,2.0,2.0,190.0,0.75,4.0,10.003,,12
6461,0.0,Livraison,Deliveroo,6,2,2018,4,14,2018-04-14 00:00:00,1523700000,2018-04-14 12:00:00,Bruine Possible,rain,0.18,0.43,13.91,13.91,8.74,0.71,1019.61,2.0,2.0,190.0,0.75,4.0,10.003,,12
6462,0.0,Livraison,Foodora,6,2,2018,4,14,2018-04-14 00:00:00,1523700000,2018-04-14 12:00:00,Bruine Possible,rain,0.18,0.43,13.91,13.91,8.74,0.71,1019.61,2.0,2.0,190.0,0.75,4.0,10.003,,12
6463,0.0,Livraison,UberEats,6,2,2018,4,14,2018-04-14 00:00:00,1523700000,2018-04-14 12:00:00,Bruine Possible,rain,0.18,0.43,13.91,13.91,8.74,0.71,1019.61,2.0,2.0,190.0,0.75,4.0,10.003,,12
6464,0.0,Sur place,,6,2,2018,4,14,2018-04-14 00:00:00,1523700000,2018-04-14 12:00:00,Bruine Possible,rain,0.18,0.43,13.91,13.91,8.74,0.71,1019.61,2.0,2.0,190.0,0.75,4.0,10.003,,12
